0.43443227,0.36574233,-0.45865738,0.069649175,0.965015,0.2621948,-0.017455485
0.43443227,0.36574233,-0.43250394,0.07202948,0.98885,0.14891513,-0.056400083
0.43443227,0.36574233,-0.40625063,0.071371384,0.999434,0.03363992,-0.09650149
0.43443227,0.36574233,-0.3805561,0.07679909,0.98885,0.14891513,-0.06087345
0.43443227,0.36574233,-0.35430282,0.07614099,0.999434,0.03363992,-0.10130015
0.43443227,0.36574233,-0.3286083,0.081568696,0.98885,0.14891513,-0.06590229
0.43443227,0.36574233,-0.302355,0.0809106,0.999434,0.03363992,-0.10671123
0.43443227,0.36574233,-0.27666047,0.086338304,0.98885,0.14891513,-0.07159388
0.43443227,0.36574233,-0.25176537,0.09469905,0.965015,0.2621948,-0.03529634
0.43443227,0.36574233,-0.22561193,0.09707935,0.98885,0.14891513,-0.075467356
0.43443227,0.36574233,-0.20071682,0.1054401,0.965015,0.2621948,-0.039360475
0.43443227,0.36574233,-0.17456338,0.10782041,0.98885,0.14891513,-0.079942085
0.43443227,0.36574233,-0.14966828,0.11618116,0.965015,0.2621948,-0.044081185
0.43443227,0.36574233,-0.12351482,0.11856146,0.98885,0.14891513,-0.085167594
0.43443227,0.36574233,-0.09861972,0.1269222,0.965015,0.2621948,-0.04962886
0.43443227,0.36574233,-0.07246628,0.12930252,0.98885,0.14891513,-0.09134644
0.43443227,0.36574233,-0.047571167,0.13766326,0.965015,0.2621948,-0.056237213
0.43443227,0.36574233,-0.021417722,0.14004357,0.98885,0.14891513,-0.09875946
0.43443227,0.36574233,0.0034773843,0.14840432,0.965015,0.2621948,-0.06423482
0.43443227,0.36574233,0.029630829,0.15078461,0.98885,0.14891513,-0.10780634
0.43443227,0.36574233,0.054525934,0.15914537,0.965015,0.2621948,-0.07409705
0.43443227,0.36574233,0.07828802,0.17032713,0.92824835,0.37196097,-0.038426835
0.43443227,0.36574233,0.10399115,0.17571393,0.965015,0.2621948,-0.08167664
0.43443227,0.36574233,0.12775324,0.18689568,0.92824835,0.37196097,-0.046738543
0.43443227,0.36574233,0.15345636,0.1922825,0.965015,0.2621948,-0.09160379
0.43443227,0.36574233,0.17721845,0.20346425,0.92824835,0.37196097,-0.057841796
0.43443227,0.36574233,0.20292158,0.20885105,0.965015,0.2621948,-0.10513648
0.43443227,0.36574233,0.22668366,0.22003281,0.92824835,0.37196097,-0.07337904
0.43443227,0.36574233,0.2523868,0.22541963,0.965015,0.2621948,-0.12458396
0.43443227,0.36574233,0.2761489,0.23660138,0.92824835,0.37196097,-0.09652149
0.43443227,0.36574233,0.29845953,0.2504543,0.87904286,0.4767427,-0.065671876
0.43443227,0.36574233,0.32336792,0.2587754,0.92824835,0.37196097,-0.12270427
0.43443227,0.36574233,0.34567857,0.27262837,0.87904286,0.4767427,-0.09944736
0.43443227,0.36574233,0.37058693,0.28094947,0.92824835,0.37196097,-0.17325136
-0.4385947,-0.24579923,0.39289758,0.2948024,0.87904286,0.4767427,-0.17321412
-0.4385947,-0.24579923,0.41780597,0.30312353,0.92824835,0.37196097,0.9398787
-0.4385947,-0.24579923,0.4435091,0.30851033,0.965015,0.2621948,0.9058627
-0.4385947,-0.24579923,0.46966255,0.31089061,0.98885,0.14891513,0.8725503
-0.4385947,-0.24579923,0.49591583,0.31023252,0.999434,0.03363992,0.8398624
